,ea_id,obs_year,obs_monthnum,mzprice_lag1,mzprice_lag2,mzprice_lag3,mzprice_lag4,mzprice_lag5,mzprice_lag6,mzprice_lag7,mzprice_lag8,mzprice_lag9,mzprice_lag10,mzprice_lag11,mzprice_lag12
1742,30705391,2010,5,29.499868392944336,37.588443756103516,33.93756866455078,32.395145416259766,39.108211517333984,45.8212776184082,45.132080078125,44.49393081665039,43.85578155517578,43.21763610839844,42.579490661621094,32.750389099121094
1743,30705391,2013,6,80.47977447509766,94.92098999023438,123.54911804199219,130.61190795898438,156.7591552734375,82.66429901123047,73.66122436523438,67.3181381225586,70.38990020751953,69.86651611328125,70.89724731445312,54.73299789428711
1744,30705623,2020,2,200.0,301.2064514160156,274.8746337890625,243.2948455810547,249.7462158203125,236.35984802246094,189.93927001953125,163.32998657226562,142.42042541503906,182.6661376953125,289.58563232421875,331.4090270996094
1745,30705624,2019,5,177.09442138671875,287.9945068359375,325.33233642578125,319.3421630859375,157.77146911621094,141.7930145263672,123.92894744873047,142.65972900390625,138.0787811279297,129.67645263671875,109.55210876464844,94.51900482177734
1746,30705668,2017,4,117.67066192626953,126.61351776123047,115.82515716552734,241.99363708496094,243.1092529296875,226.72264099121094,233.8651580810547,256.7144470214844,255.42918395996094,233.13739013671875,190.85826110839844,145.35572814941406
1747,30705669,2016,5,145.3599090576172,191.912109375,228.75765991210938,239.88095092773438,199.60693359375,159.8780059814453,160.80184936523438,158.57444763183594,149.68482971191406,137.0622100830078,123.0785140991211,116.21138763427734
1748,30706619,2010,9,34.168434143066406,32.61663055419922,35.25080490112305,32.37510299682617,29.499404907226562,36.44398880004883,33.709651947021484,32.152427673339844,38.942562103271484,45.732696533203125,45.23263168334961,44.56938934326172
1749,30706625,2019,11,242.75035095214844,243.1879119873047,235.8350067138672,189.93910217285156,163.32998657226562,142.65061950683594,176.48983764648438,285.1227722167969,328.64117431640625,331.19293212890625,164.8143768310547,139.81398010253906
1750,30706626,2019,10,230.0939483642578,235.70265197753906,189.93898010253906,163.32998657226562,142.42210388183594,177.4130096435547,285.8556213378906,327.626708984375,326.5560302734375,162.3349609375,140.91925048828125,131.8246612548828
1751,30706670,2017,2,116.21027374267578,245.3917999267578,244.1334991455078,254.11160278320312,258.4969482421875,259.7144775390625,255.18820190429688,238.99746704101562,192.6190948486328,139.53375244140625,190.58441162109375,233.36654663085938
